0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
-0.0016207455429495532,-0.004862236628849104,0.008103727714749098,0.006482982171799101,0.004051863857374549,-0.012155591572123203,0.0016207455429495532,-0.0032414910858995505,-0.002431118314424996,0.0032414910858995505,0.005672609400324102,0.012155591572123203,-0.005672609400324102,-0.012965964343598202,-0.010534846029173206,-0.008103727714749098,-0.002431118314424996,-0.0032414910858995505,0.01782820097244775,0.011345218800648205,0.002431118314424996,-0.0016207455429495532,0.002431118314424552,-0.0016207455429495532,-0.008103727714748654,0.0016207455429495532,0.008103727714748654,0.012965964343598202,-0.004862236628849104,-0.004862236628849104,-0.008914100486223653,-0.0008103727714745546,0.0,-0.0008103727714745546,0.0,0.012965964343597758,0.0,0.006482982171799545,0.0032414910858995505,0.012965964343598202,-0.002431118314424552,-0.012965964343598202,0.0016207455429499973,-0.012155591572123203,0.004051863857374105,-0.004051863857374549,0.011345218800648205,-0.002431118314424996,0.07860615883306377,-0.010534846029173206,0.002431118314424996,-0.002431118314424552,-0.0032414910858995505,-0.00486223662884866,-0.004862236628849104
0.0,-0.006482982171798657,0.012965964343598202,0.008103727714748654,-0.0008103727714741105,-0.005672609400323214,0.004862236628849104,-0.004862236628849104,-0.002431118314424996,0.0,0.0072933549432741,0.010534846029174094,0.0008103727714754427,-0.012965964343598202,-0.010534846029173206,-0.008103727714749098,-0.002431118314424996,-0.0032414910858995505,0.01782820097244775,0.011345218800648205,0.004051863857374549,4.440892098500626e-16,0.002431118314424552,-0.0016207455429495532,-0.01134521880064776,0.0032414910858991064,0.008103727714748654,0.011345218800648649,-0.004862236628849104,-0.004862236628849104,-0.01215559157212276,0.0008103727714745546,-0.0016207455429504414,-0.0024311183144241078,0.0016207455429499973,0.01134521880064776,0.0,0.006482982171799545,0.004862236628849104,0.014586709886547755,-0.002431118314424552,-0.014586709886548643,0.0032414910858995505,-0.012155591572123203,0.005672609400323658,-0.005672609400324102,0.012965964343598202,-0.005672609400324546,0.07536466774716422,-0.008914100486223653,0.002431118314424996,-0.005672609400324102,-0.006482982171799101,-0.00486223662884866,-0.006482982171799101
-0.004862236628849104,-0.011345218800648205,0.008103727714749098,0.0016207455429495532,0.002431118314424996,-0.010534846029173206,0.004862236628849104,-0.004862236628849104,-0.0008103727714749986,0.0,0.012155591572123203,0.012155591572123203,-0.0008103727714745546,-0.016207455429497752,-0.010534846029173206,-0.008103727714749098,-0.002431118314424996,-0.0032414910858995505,0.012965964343598202,0.011345218800648205,0.002431118314424996,4.440892098500626e-16,0.004051863857374549,0.0,-0.01134521880064776,0.0016207455429495532,0.011345218800648205,0.009724473257698651,-0.0016207455429499973,-0.004862236628849104,-0.008914100486223653,0.0008103727714745546,0.001620745542949109,-0.0024311183144241078,0.0016207455429499973,0.01134521880064776,0.0,0.008103727714749098,0.004862236628849104,0.012965964343598202,-0.002431118314424552,-0.016207455429497752,0.0032414910858995505,-0.012155591572123203,0.0072933549432736555,-0.004051863857374549,0.012965964343598202,-0.004051863857374549,0.07698541329011332,-0.008914100486223653,0.004051863857374549,-0.005672609400324102,-0.008103727714748654,-0.006482982171799101,-0.006482982171799101
-0.004862236628849104,-0.008103727714748654,0.004862236628849548,0.0016207455429495532,0.005672609400324102,-0.012155591572123203,0.0016207455429495532,-0.004862236628849104,0.0008103727714745546,0.0016207455429499973,0.012155591572123203,0.015397082658022754,-0.004051863857374105,-0.012965964343598202,-0.013776337115072756,-0.008103727714749098,-0.002431118314424996,-0.004862236628849548,0.012965964343598202,0.009724473257698651,0.0008103727714749986,-0.0016207455429495532,0.002431118314424552,0.0,-0.008103727714748654,0.0032414910858991064,0.009724473257698651,0.006482982171799101,0.0,-0.0032414910858991064,-0.008914100486223653,0.0008103727714745546,0.0032414910858991064,0.0008103727714749986,0.0016207455429499973,0.012965964343597758,0.0,0.008103727714749098,0.004862236628849104,0.012965964343598202,-0.004051863857374549,-0.016207455429497752,0.004862236628849104,-0.012155591572123203,0.004051863857374105,-0.005672609400324102,0.011345218800648205,-0.004051863857374549,0.07536466774716422,-0.012155591572123203,0.0072933549432736555,-0.005672609400324102,-0.006482982171799101,-0.008103727714748654,-0.006482982171799101
-0.0016207455429495532,-0.006482982171798657,0.006482982171799545,0.0032414910858995505,0.002431118314424996,-0.010534846029173206,-4.440892098500626e-16,-0.008103727714748654,-0.002431118314424996,0.0032414910858995505,0.012155591572123203,0.0137763371150732,-0.008914100486223653,-0.011345218800648205,-0.008914100486223209,-0.004862236628849548,-0.002431118314424996,-0.0032414910858995505,0.016207455429497752,0.011345218800648205,0.0008103727714749986,-0.0032414910858995505,0.0008103727714745546,-0.0016207455429495532,-0.009724473257698207,0.0032414910858991064,0.008103727714748654,0.006482982171799101,-0.0032414910858995505,-0.006482982171798657,-0.008914100486223653,0.002431118314424552,0.00486223662884866,-0.0008103727714745546,0.0016207455429499973,0.012965964343597758,-0.0016207455429499973,0.008103727714749098,0.004862236628849104,0.014586709886547755,-0.0072933549432741,-0.014586709886548643,0.0032414910858995505,-0.012155591572123203,0.005672609400323658,-0.0072933549432741,0.011345218800648205,-0.004051863857374549,0.07536466774716422,-0.013776337115072756,0.008914100486223653,-0.004051863857374549,-0.008103727714748654,-0.008103727714748654,-0.009724473257698651
-0.004862236628849104,-0.008103727714748654,0.012965964343598202,0.0016207455429495532,0.0008103727714749986,-0.010534846029173206,0.0032414910858991064,-0.008103727714748654,0.0008103727714745546,-0.0016207455429495532,0.012155591572123203,0.0072933549432741,-0.005672609400324102,-0.01944894651539686,-0.008914100486223209,-0.006482982171799101,-0.0072933549432741,0.0,0.016207455429497752,0.008103727714748654,-0.0008103727714741105,-0.006482982171798657,0.0008103727714745546,0.0,-0.01134521880064776,0.00486223662884866,0.006482982171799545,0.006482982171799101,0.0,-0.008103727714748654,-0.0072933549432741,0.002431118314424552,0.001620745542949109,-0.0008103727714745546,0.0016207455429499973,0.009724473257698207,-0.0016207455429499973,0.008103727714749098,0.004862236628849104,0.014586709886547755,-0.005672609400324102,-0.016207455429497752,0.0,-0.0137763371150732,0.004051863857374105,-0.005672609400324102,0.011345218800648205,-0.005672609400324546,0.07536466774716422,-0.008914100486223653,0.008914100486223653,-0.0072933549432736555,-0.006482982171799101,-0.009724473257698651,-0.009724473257698651
-0.004862236628849104,-0.008103727714748654,0.009724473257699096,0.006482982171799101,0.0008103727714749986,-0.010534846029173206,-0.0016207455429499973,-0.004862236628849104,-0.0008103727714749986,0.0016207455429499973,0.012155591572123203,0.008914100486223653,-0.0024311183144241078,-0.01944894651539686,-0.008914100486223209,-0.009724473257698207,-0.01053484602917365,-0.0016207455429499973,0.016207455429497752,0.011345218800648205,0.0008103727714749986,-0.006482982171798657,0.002431118314424552,-0.0016207455429495532,-0.012965964343597758,0.0032414910858991064,0.008103727714748654,0.008103727714749098,0.0,-0.008103727714748654,-0.005672609400324102,0.0008103727714745546,-0.0032414910858999946,-0.0024311183144241078,0.0016207455429499973,0.008103727714748654,-0.0032414910858999946,0.009724473257698651,0.004862236628849104,0.011345218800648205,-0.004051863857374549,-0.016207455429497752,-0.0016207455429495532,-0.0137763371150732,0.002431118314424552,-0.004051863857374549,0.008103727714748654,-0.005672609400324546,0.07536466774716422,-0.0072933549432741,0.008914100486223653,-0.005672609400324102,-0.006482982171799101,-0.0016207455429495532,-0.006482982171799101
-0.0032414910858995505,-0.006482982171798657,0.011345218800648649,0.004862236628849104,0.002431118314424996,-0.008914100486223209,-0.0032414910858999946,-0.0016207455429495532,-0.002431118314424996,0.0032414910858995505,0.012155591572123203,0.012155591572123203,-0.0024311183144241078,-0.014586709886547755,-0.01215559157212276,-0.011345218800648649,-0.005672609400324546,-0.004862236628849548,0.016207455429497752,0.012965964343597758,-0.002431118314424552,-0.006482982171798657,0.002431118314424552,-0.0016207455429495532,-0.008103727714748654,0.0032414910858991064,0.008103727714748654,0.006482982171799101,0.0,-0.006482982171798657,-0.005672609400324102,0.004051863857374105,-0.0032414910858999946,-0.0024311183144241078,0.0,0.008103727714748654,-0.0016207455429499973,0.008103727714749098,0.006482982171799101,0.011345218800648205,-0.004051863857374549,-0.016207455429497752,-0.0016207455429495532,-0.012155591572123203,0.004051863857374105,-0.0072933549432741,0.009724473257698207,-0.0072933549432741,0.07536466774716422,-0.0072933549432741,0.008914100486223653,-0.005672609400324102,-0.009724473257698207,0.0016207455429495532,-0.006482982171799101
-0.006482982171799101,-0.008103727714748654,0.011345218800648649,0.006482982171799101,0.0008103727714749986,-0.0072933549432736555,-0.0016207455429499973,-0.006482982171799101,-0.004051863857374549,0.0032414910858995505,0.012155591572123203,0.010534846029174094,-0.005672609400324102,-0.017828200972447306,-0.01215559157212276,-0.012965964343598202,-0.002431118314424996,-0.0016207455429499973,0.014586709886547755,0.012965964343597758,-0.004051863857374105,-0.006482982171798657,0.002431118314424552,-0.0016207455429495532,-0.006482982171798657,0.0016207455429495532,0.009724473257698651,0.0032414910858999946,-0.0032414910858995505,-0.008103727714748654,-0.002431118314424552,0.002431118314424552,0.001620745542949109,-0.0024311183144241078,-0.0032414910858991064,0.009724473257698207,0.004862236628849104,0.008103727714749098,0.008103727714748654,0.012965964343598202,-0.004051863857374549,-0.014586709886548643,0.0,-0.01053484602917365,0.004051863857374105,-0.010534846029173206,0.006482982171798657,-0.008914100486223653,0.07698541329011332,-0.008914100486223653,0.010534846029173206,-0.004051863857374549,-0.009724473257698207,0.0016207455429495532,-0.004862236628849104
-0.008103727714748654,-0.006482982171798657,0.012965964343598202,0.008103727714748654,-0.002431118314424552,-0.008914100486223209,-4.440892098500626e-16,-0.008103727714748654,-0.005672609400324546,0.0032414910858995505,0.01053484602917365,0.0072933549432741,-0.0008103727714745546,-0.012965964343598202,-0.01215559157212276,-0.011345218800648649,-0.004051863857374105,-0.0016207455429499973,0.016207455429497752,0.012965964343597758,0.0008103727714749986,-0.004862236628849104,-0.0008103727714749986,-0.0016207455429495532,-0.01134521880064776,-0.0016207455429495532,0.008103727714748654,0.0016207455429504414,-0.004862236628849104,-0.008103727714748654,-0.002431118314424552,0.0008103727714745546,0.0,-0.0024311183144241078,-0.0016207455429495532,0.01134521880064776,0.004862236628849104,0.006482982171799545,0.006482982171799101,0.012965964343598202,-0.004051863857374549,-0.011345218800648649,0.0,-0.012155591572123203,0.002431118314424552,-0.010534846029173206,0.004862236628849104,-0.004051863857374549,0.07698541329011332,-0.0072933549432741,0.012155591572123203,-0.005672609400324102,-0.004862236628849104,0.0,-0.008103727714748654
