0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0.003842459173871493,0.023054755043227626,0.010566762728146273,-0.01825168107588837,-0.01825168107588837,0.02449567723342927,0.01104707012487971,0.0009606147934677622,-0.00672430355427478,0.004803073967338811,-0.01344860710854956,-0.018731988472622252,0.01585014409221852,0.007204610951008661,0.01344860710854956,0.0014409221902016434,0.0019212295869359686,0.0009606147934677622,-0.00672430355427478,0.0004803073967338811,0.005283381364073136,0.003842459173871049,0.016810758885686727,-0.01104707012487971,-0.02785782901056688,-0.012007684918347472,0.008165225744476423,0.024975984630163595,-0.012487992315081797,-0.02305475504322807,0.003362151777137168,-0.012968299711816123,0.010566762728146273,0.008165225744476423,-0.012487992315081353,-0.024495677233429713,-0.015369836695485084,-0.003842459173871493,-0.02449567723342927,-0.026897214217098675,0.0028818443804032867,0.0057636887608065734,-0.011527377521613591,0.0014409221902016434,0.0024015369836698497,-0.010566762728146273,0.007684918347742542,0.01729106628242061,-0.014409221902017322,-0.003362151777137168,0.0024015369836694056,-0.006243996157540899,-0.007204610951008661,0.02497598463016315,0.0024015369836698497,-0.012487992315081797,-0.012968299711815234,-0.020172910662823895,0.008165225744476423,0.01392891450528344,0.014409221902017322,0.0009606147934677622,0.0,0.02065321805955822,0.0
0.003842459173871493,0.0,-0.003842459173871049,-0.009606147934678066,-0.015369836695485084,0.0024015369836694056,-0.01681075888568717,-0.024975984630163595,-0.019212295869356577,0.0288184438040342,-0.01152737752161448,-0.022574447646493745,0.010086455331411948,0.011047070124880154,0.01344860710854956,-0.03121998078770405,-0.0019212295869355245,0.022094140249759864,-0.026897214217098675,-0.023535062439961507,0.009125840537944185,0.014409221902017322,-0.011047070124880154,-0.003362151777137612,-0.004803073967338811,0.019692603266090458,-0.021613832853025983,0.024975984630163595,-0.014409221902017322,-0.043227665706051965,-0.043707973102785846,0.00048030739673343703,-0.02977905859750285,-0.020653218059557776,-0.05091258405379406,-0.024495677233429713,-0.019212295869356133,0.003842459173871049,0.011047070124880154,-0.0019212295869350804,-0.015369836695485528,-0.010566762728145385,-0.025936599423630913,0.015850144092218965,-0.012007684918347916,-0.01729106628242061,0.012487992315081797,0.02785782901056688,0.010566762728145385,-0.018731988472622252,-0.028338136407300762,-0.008165225744476867,-0.016810758885686727,0.015369836695485084,-0.0014409221902016434,-0.012487992315081797,-0.038904899135447035,-0.004803073967339255,0.006243996157540899,0.007204610951008661,0.023054755043227626,-0.01633045148895329,-0.010566762728146273,-0.007204610951008661,0.0
0.009606147934678066,-0.0028818443804032867,-0.01729106628242061,-0.016330451488952846,0.0028818443804032867,-0.057156580211335406,0.0014409221902016434,-0.0211335254562921,0.0028818443804032867,-0.021133525456292546,-0.015369836695485528,-0.027377521613832556,-0.032180595581172255,-0.021613832853025983,-0.0019212295869359686,-0.033141210374639574,0.01344860710854956,-0.009606147934678066,-0.019212295869356577,-0.003362151777137612,0.007204610951008661,-0.0009606147934677622,-0.011047070124880154,-0.004322766570605374,-0.0019212295869355245,0.02545629202689792,-0.011047070124880154,-0.016330451488952846,-0.0009606147934677622,-0.017291066282421053,-0.03794428434197883,0.008165225744475979,-0.03458213256484166,-0.005283381364072692,-0.02977905859750196,0.003362151777137168,0.0,0.0019212295869355245,0.012968299711815234,0.02497598463016404,0.006724303554274336,-0.03554274735830942,-0.009606147934677622,0.009125840537944185,-0.0033621517771367238,-0.01344860710854956,0.008645533141210304,0.01921229586935702,0.020172910662823895,-0.009125840537943741,-0.01777137367915449,0.013928914505282997,-0.008165225744476867,-0.00864553314120986,0.01585014409221941,-0.01536983669548464,-0.021613832853025983,0.03362151777137301,-0.0024015369836694056,-0.005283381364073136,-0.0019212295869355245,-0.013448607108549115,-0.02017291066282434,-0.01585014409221852,0.0
-0.0019212295869359686,0.007684918347742542,-0.01729106628242061,0.0009606147934677622,0.007684918347742542,-0.032180595581172255,0.0024015369836698497,0.0028818443804032867,-0.002881844380403731,-0.018251681075888815,0.003842459173870605,-0.015850144092218965,-0.010086455331412392,0.003362151777137612,0.03266090297790569,0.022574447646493745,0.036503362151777186,-0.022094140249759864,-0.0019212295869355245,-0.004322766570605374,0.0014409221902016434,0.003842459173871049,-0.011047070124880154,0.010086455331412392,-0.03746397694524495,0.003362151777137612,-0.023535062439961507,-0.0028818443804032867,-0.01344860710854956,0.007684918347742542,-0.02065321805955822,0.005283381364072692,-0.011527377521613591,0.008165225744476423,0.007684918347742986,0.012007684918347472,0.014409221902017322,0.008645533141210304,0.0004803073967343252,0.02017291066282434,0.02593659942363047,-0.003842459173871049,0.015369836695485084,-0.023535062439961507,0.008165225744476867,0.004803073967339255,-0.01344860710854956,0.01344860710854956,0.03170028818443793,0.019692603266090458,0.012968299711815678,0.012968299711815234,0.003362151777137168,-0.012487992315081797,0.00432276657060493,-0.014409221902016878,-0.0004803073967343252,0.02401536983669539,-0.012968299711815678,-0.030259365994236287,-0.022094140249759864,-0.02017291066282434,-0.007684918347742098,-0.011047070124880154,0.0
-0.003842459173871493,0.01729106628242061,-0.004803073967338811,-0.0057636887608070175,-0.003842459173871049,0.006243996157540899,0.007204610951008217,0.0028818443804032867,0.01536983669548464,0.012487992315081353,-0.004803073967339699,-0.0014409221902016434,0.034101825168107336,0.042747358309318084,0.02017291066282434,0.03890489913544659,0.008645533141210748,-0.03554274735830942,-0.010566762728145829,0.008165225744476423,-0.019692603266090014,0.033621517771373455,0.015850144092218965,0.012007684918347916,-0.019212295869356133,-0.026416906820364794,-0.0014409221902016434,0.004803073967339255,-0.01633045148895329,-0.00960614793467851,-0.006243996157540899,-0.017771373679155378,0.0057636887608065734,0.01392891450528344,-0.012487992315081353,-0.014889529298751203,0.04899135446685898,0.0211335254562921,-0.020653218059557776,0.015369836695485084,0.011527377521613591,0.00672430355427478,0.011527377521614035,-0.012007684918347472,0.007204610951009105,0.00672430355427478,0.003842459173871493,0.011527377521614035,-0.007684918347742986,0.013928914505283885,0.012968299711815678,0.005283381364072692,0.009125840537944185,0.004803073967338811,-0.010086455331411948,-0.021133525456291657,0.03890489913544659,0.004803073967338811,-0.00432276657060493,-0.01392891450528344,-0.016330451488952846,0.00960614793467851,0.008645533141210304,-0.0024015369836698497,0.0
0.013448607108549115,0.016330451488952846,0.002881844380403731,-0.02017291066282434,-0.03458213256484166,0.005283381364073136,-0.010086455331412392,-0.002881844380403731,-0.004803073967339699,0.03938520653218003,-0.030739673390970612,-0.05043227665706018,-0.023535062439961507,0.04658981748318913,0.015369836695485084,-0.0062439961575404546,-0.041306436119116,-0.02785782901056688,-0.0028818443804032867,0.016810758885686727,-0.018731988472622252,0.04322766570605152,0.017771373679154934,0.010086455331412392,-0.06532180595581139,-0.014889529298751203,-0.019692603266090458,0.03266090297790614,-0.015369836695485084,-0.02785782901056688,0.010086455331411948,-0.02545629202689792,-0.004803073967339255,-0.0014409221902016434,-0.026897214217098675,-0.011047070124880154,-0.0211335254562921,0.023054755043227626,-0.027377521613833,-0.015369836695484196,-0.002881844380403731,0.010566762728146273,-0.011527377521613591,0.0004803073967338811,0.012968299711815678,0.0,-0.0019212295869355245,0.03458213256484166,-0.0057636887608065734,0.006243996157540899,0.0024015369836694056,-0.0004803073967338811,-0.014889529298750759,0.020172910662823895,-0.010086455331411948,-0.054755043227666,0.026416906820364794,-0.00960614793467851,0.021613832853025983,0.003362151777137168,0.008645533141210304,0.03266090297790569,-0.004803073967339255,0.02449567723342927,0.0
-0.012487992315081797,-0.01344860710854956,-0.0028818443804032867,-0.022094140249759864,-0.02497598463016315,-0.03794428434197883,-0.01585014409221941,-0.025936599423631357,-0.010566762728146273,0.003842459173871049,-0.01344860710854956,-0.05235350624399615,0.0004803073967338811,0.04082612872238256,0.010566762728145829,-0.012968299711815678,-0.01729106628242061,-0.02401536983669539,-0.012487992315081353,-0.01777137367915449,0.005283381364073136,0.04995196926032586,-0.00048030739673343703,-0.016810758885686283,-0.05571565802113332,0.006243996157540899,-0.028338136407300762,0.017291066282421053,0.0028818443804032867,-0.03554274735830942,-0.005283381364073136,-0.01200768491834836,-0.02305475504322807,-0.022574447646493745,-0.05763688760806884,-0.011047070124880154,0.015369836695485084,0.024015369836695832,0.006243996157540899,0.014409221902017766,-0.017291066282421053,-0.015369836695485084,-0.025936599423630913,0.003362151777137612,-0.012968299711815234,-0.002881844380403731,0.016330451488952846,0.024015369836695832,-0.007684918347742986,-0.0062439961575400105,-0.012007684918347916,-0.027377521613833,-0.028338136407300762,0.01825168107588837,0.0004803073967338811,-0.0288184438040342,-0.010086455331412392,-0.007684918347742986,0.0004803073967338811,0.00432276657060493,0.03458213256484166,0.00672430355427478,-0.025936599423631357,0.0024015369836694056,0.0
-0.030739673390970612,-0.01344860710854956,-0.023054755043227182,-0.02017291066282434,-0.02785782901056688,-0.03314121037464002,-0.01777137367915449,0.00672430355427478,-0.010566762728146273,-0.00960614793467851,-0.005763688760807462,-0.023535062439961507,0.02833813640730032,0.017771373679154934,0.008645533141210304,-0.01777137367915449,-0.00672430355427478,0.022094140249759864,-0.01344860710854956,-0.02161383285302554,0.011047070124880154,-0.004803073967338811,-0.026416906820364794,-0.010086455331411948,0.010566762728146273,0.04562920268972137,-0.0014409221902016434,-0.0028818443804032867,-0.003842459173871493,-0.0211335254562921,-0.012007684918347916,0.007204610951008217,-0.017291066282421053,-0.03794428434197883,-0.04610951008645525,0.00432276657060493,0.0211335254562921,-0.0028818443804032867,-0.007204610951008661,0.01633045148895329,-0.012487992315081797,-0.00672430355427478,-0.02497598463016315,-0.0024015369836694056,-0.009125840537944185,0.0019212295869355245,0.0019212295869359686,0.0019212295869359686,0.01729106628242061,0.011047070124880154,-0.0033621517771367238,0.00432276657060493,-0.018731988472622696,-0.0009606147934677622,0.022574447646493745,-0.02977905859750196,-0.003362151777138056,0.0288184438040342,-0.012007684918347472,-0.011047070124880154,0.01536983669548464,-0.004803073967339255,-0.036503362151777186,-0.014889529298751203,0.0
-0.006724303554275224,0.007684918347742542,-0.03458213256484122,0.01825168107588837,-0.008645533141210304,-0.0398655139289148,-0.014889529298751647,0.01825168107588837,0.008645533141210304,0.020172910662823895,-0.024015369836695832,-0.019692603266090014,0.03986551392891435,-0.026416906820364794,0.030739673390970168,0.01392891450528344,-0.004803073967338811,-0.0057636887608070175,-0.022094140249759864,0.0004803073967338811,-0.026416906820364794,-0.02497598463016315,-0.012007684918347472,0.028338136407300762,0.02017291066282434,0.04755043227665734,0.024495677233428825,-0.015369836695485084,0.007684918347742098,0.004803073967338811,-0.015850144092218965,0.018731988472621808,-0.006724303554275224,-0.008165225744476867,-0.011527377521613591,0.012007684918347472,0.008645533141210748,0.025936599423631357,-0.019692603266090458,0.01633045148895329,0.02401536983669539,-0.004803073967339255,0.002881844380403731,-0.021613832853025983,-0.01777137367915449,0.010566762728145829,-0.01344860710854956,0.00960614793467851,0.013448607108549115,0.01200768491834836,0.007204610951008217,0.012968299711815234,0.003362151777137168,0.0057636887608070175,0.00912584053794463,-0.01536983669548464,0.012968299711815234,0.038424591738712266,-0.015850144092218965,-0.02353506243996195,-0.0028818443804032867,0.012487992315081353,-0.03458213256484166,0.015850144092218965,0.0
-0.00960614793467851,0.030739673390970168,-0.021133525456291657,0.005763688760807462,-0.011527377521613591,-0.060999039385206455,-0.010086455331412392,0.01344860710854956,0.014409221902016878,0.00864553314120986,0.014409221902016878,0.0024015369836698497,0.029298751200768525,-0.019692603266090458,0.06532180595581139,0.07060518731988497,0.007684918347742542,0.01825168107588837,-0.015369836695485084,0.0024015369836694056,-0.00048030739673343703,0.03458213256484122,-0.006243996157540899,-0.007204610951008661,-0.003842459173871049,0.014889529298751203,0.008165225744476423,0.008645533141210304,-0.003842459173871493,0.007684918347742542,-0.012007684918347916,-0.02929875120076897,-0.015369836695485528,0.02545629202689792,0.004803073967339255,-0.024495677233429713,0.003842459173871493,0.028818443804034644,-0.026416906820364794,0.004803073967339699,0.01633045148895329,0.0,0.0009606147934682063,-0.015850144092218965,0.006243996157540899,0.014409221902017322,-0.004803073967338811,0.014409221902017766,-0.011527377521614035,0.005283381364073136,0.018731988472622696,-0.0004803073967338811,0.010086455331411948,0.020172910662823895,-0.005283381364072248,-0.023054755043226738,0.00432276657060493,0.01825168107588837,0.006243996157540899,-0.006243996157540899,-0.004803073967339255,0.01536983669548464,-0.009606147934678066,0.027377521613833,0.0
-0.003842459173871493,0.016330451488952846,0.003842459173871493,-0.01344860710854956,-0.06724303554274735,-0.032180595581172255,-0.04658981748318958,-0.004803073967338811,-0.00768491834774343,0.0057636887608065734,-8.881784197001252e-16,0.017771373679154934,0.03890489913544659,0.030259365994236287,0.02497598463016315,0.020653218059558665,0.00672430355427478,-0.022094140249759864,-0.021133525456292546,0.012007684918347472,-0.01392891450528344,-0.002881844380403731,0.005283381364073136,0.024495677233429713,-0.016330451488952846,-0.012968299711815234,-0.012968299711815678,0.017291066282421053,-0.024015369836695832,-0.014409221902017322,-0.01681075888568717,-0.00912584053794463,-0.018251681075888815,0.018731988472622696,-0.03650336215177674,-0.038904899135447035,-0.01825168107588837,0.019212295869356577,-0.019692603266090458,-0.026897214217098675,0.0211335254562921,0.00672430355427478,-0.013448607108549115,0.0004803073967338811,0.012968299711815678,-0.002881844380403731,0.0057636887608070175,0.024015369836695832,-0.00960614793467851,-0.016810758885686727,0.0024015369836694056,-0.011047070124880154,-0.00912584053794463,0.015369836695485084,-0.015850144092218965,-0.03938520653218047,-0.0014409221902020874,-0.003842459173871493,0.020653218059557776,0.012968299711815234,-0.003842459173871493,0.016330451488952846,-0.006724303554274336,0.02065321805955822,0.0
0.011527377521613591,0.0019212295869355245,-0.0019212295869355245,-0.0057636887608070175,-0.022094140249759864,-0.0225744476464933,-0.025456292026897476,-0.0336215177713739,-0.0336215177713739,-0.00960614793467851,-0.04226705091258465,-0.034101825168107336,0.003362151777137168,0.012968299711815678,-0.00960614793467851,-0.016810758885686727,0.023054755043227626,0.0,-0.036503362151777186,-0.012007684918347916,-0.009125840537944185,0.020172910662823895,-0.02545629202689703,-0.009125840537944185,-0.025936599423630913,0.032180595581172255,-0.03698366954851107,0.0211335254562921,-0.03554274735830987,-0.0336215177713739,-0.014889529298751203,-0.0004803073967343252,-0.03458213256484166,-0.016810758885686727,-0.03458213256484122,-0.00048030739673343703,-0.010566762728145829,0.01536983669548464,-0.019692603266090458,0.007684918347742986,-0.004803073967339255,0.014409221902017322,-0.026897214217098675,0.017771373679154934,-0.023535062439961507,-0.023054755043227626,0.031700288184438374,0.0336215177713739,0.014409221902017322,0.008165225744476867,-0.010086455331411948,-0.026416906820365238,-0.04082612872238256,0.02497598463016315,-0.007204610951008661,-0.03458213256484122,-0.024495677233429713,-0.0009606147934682063,0.013928914505282997,0.02065321805955822,0.008645533141210304,-0.013448607108549115,-0.014409221902017322,0.01104707012487971,0.0
0.010566762728145829,-0.003842459173871493,-0.004803073967338811,0.0,0.023054755043227626,-0.026416906820365238,-0.021613832853025983,-0.022094140249759864,-0.03842459173871271,-0.014409221902017766,-0.01344860710854956,-0.015850144092218965,0.01296829971181479,0.007204610951008661,0.008645533141210304,0.020653218059558665,0.01825168107588837,-0.0009606147934677622,-0.009606147934678066,-0.02065321805955822,0.004322766570605374,-0.0057636887608070175,-0.028338136407300762,0.009125840537944185,0.0019212295869359686,0.004322766570605374,-0.0004803073967338811,-0.008645533141210304,0.022094140249759864,-0.018251681075888815,-0.03121998078770405,0.0033621517771362797,-0.038424591738713154,-0.021613832853025983,-0.0028818443804032867,-0.005283381364073136,0.014409221902017322,0.003842459173871049,-0.0024015369836694056,0.03266090297790614,-0.0019212295869355245,-0.010566762728145385,-0.016330451488952402,0.008165225744476423,-0.0062439961575404546,-0.02017291066282434,0.0019212295869359686,0.025936599423631357,0.019212295869356133,-0.008165225744476423,0.005283381364073136,-0.012968299711815678,-0.026416906820365238,0.012487992315081797,0.0014409221902020874,-0.003842459173870605,-0.0024015369836698497,0.01729106628242061,-0.009125840537944185,-0.006243996157540899,0.004803073967339699,-0.03266090297790614,-0.028818443804034644,-0.007204610951008661,0.0
0.016330451488952846,0.016330451488952846,-0.0009606147934673182,0.004803073967339255,-0.0211335254562921,0.009125840537944185,0.0062439961575404546,-0.02689721421709912,-0.002881844380403731,-0.046109510086455696,0.029779058597502406,-0.01104707012487971,0.009125840537944185,0.021613832853025983,0.019212295869356577,0.004322766570605374,-0.0028818443804032867,0.0211335254562921,-0.012487992315081353,0.01104707012487971,0.012007684918347916,-0.0057636887608070175,-0.023535062439961063,0.027377521613833,0.014409221902016878,0.0004803073967338811,-0.011047070124880154,-0.003842459173871049,0.03554274735830898,-0.015369836695485084,-0.011047070124880154,-0.0024015369836698497,-0.02977905859750285,0.0014409221902016434,-0.02017291066282345,0.026416906820364794,0.019212295869356133,0.009606147934678066,-0.007204610951008661,0.02689721421709912,0.007684918347742098,-0.02497598463016315,-0.019212295869356133,0.003362151777137612,-0.0033621517771367238,-0.00864553314120986,-0.028818443804034644,-0.011527377521613591,-0.0009606147934682063,-0.0014409221902016434,0.016810758885686727,0.0024015369836698497,0.0014409221902016434,0.00672430355427478,0.018731988472622696,-0.0019212295869350804,0.0033621517771367238,0.02209414024975942,-0.034101825168107336,-0.024495677233429713,-0.009606147934678066,-0.018251681075888815,-0.002881844380403731,-0.018731988472622696,0.0
0.007684918347742098,0.0,-0.006724303554274336,0.008645533141210304,0.0028818443804032867,-0.007204610951008661,-0.0014409221902020874,0.0019212295869355245,0.023054755043227626,0.011527377521613591,0.0009606147934673182,0.00912584053794463,0.01585014409221852,0.028338136407300762,0.01825168107588837,-0.0437079731027854,-0.0057636887608065734,-0.004803073967338811,-0.03842459173871271,0.012968299711815678,-0.03121998078770405,0.013448607108549115,0.0004803073967338811,0.011047070124880154,-0.05955811719500481,-0.0350624399615751,0.0014409221902016434,0.008645533141210304,0.009606147934678066,-0.02305475504322807,-0.005283381364073136,-0.05139289145052839,0.0019212295869350804,0.018731988472622696,-0.009606147934678066,-0.005283381364073136,0.008645533141210748,0.012487992315081797,-0.005283381364073136,0.008645533141210748,-0.011527377521614035,-0.0057636887608070175,0.006724303554275224,-0.0024015369836694056,0.010086455331412392,0.015369836695485084,0.0019212295869359686,0.01633045148895329,-0.019212295869356577,0.029298751200768525,0.014889529298751203,0.015850144092218965,0.006243996157540899,0.011527377521613591,0.005283381364073136,-0.027857829010566437,0.02161383285302554,0.013448607108549115,-0.012007684918347472,-0.012968299711815678,-0.010566762728145829,0.004803073967338811,0.012487992315081353,-0.018731988472622696,0.0
0.010566762728145829,0.008645533141210304,0.002881844380403731,-0.019212295869356577,-0.016330451488952846,-0.018731988472622696,0.0024015369836698497,0.0019212295869355245,0.011527377521613591,0.03554274735830898,-0.017291066282421497,0.007204610951008661,-0.01585014409221852,0.028338136407300762,0.029779058597502406,-0.008165225744476423,-0.04610951008645525,-0.028818443804034644,-0.061479346781940336,0.010086455331411948,-0.026416906820364794,0.01729106628242061,0.043707973102785846,-0.004322766570605374,-0.053794428434197794,-0.0004803073967338811,-0.01585014409221941,0.012487992315081797,-0.030739673390970168,-0.02689721421709912,0.0024015369836694056,-0.0734870317002887,-0.02977905859750285,0.0014409221902016434,-0.02497598463016315,-0.026416906820365238,-0.010566762728145829,0.01729106628242061,-0.006243996157540899,-0.007684918347742098,-0.00960614793467851,0.01344860710854956,-0.012487992315080909,-0.003362151777137168,0.005283381364073136,0.012487992315081797,0.008645533141210304,0.015369836695485528,-0.0019212295869359686,-0.005283381364072692,-0.0014409221902016434,0.0024015369836698497,-0.00912584053794463,0.0057636887608070175,0.008165225744476867,-0.04322766570605108,0.013928914505282997,-0.024975984630163595,0.012007684918347916,-0.01681075888568717,0.016330451488952846,0.01825168107588837,0.019212295869356133,0.0014409221902016434,0.0
-0.0019212295869359686,0.0,0.01344860710854956,-0.02785782901056688,0.01729106628242061,-0.017771373679154934,0.0004803073967338811,-0.027857829010566437,-0.005763688760807462,0.010566762728145829,-0.0019212295869359686,-0.012007684918347472,-0.008165225744476423,0.013928914505283885,0.041306436119116,0.032180595581172255,-0.07877041306436094,-0.041306436119116,0.018251681075888815,-0.02065321805955822,-0.008165225744476423,0.011527377521613591,0.02065321805955822,-0.003362151777137612,-0.009606147934678066,0.003362151777137612,-0.011047070124880154,0.019212295869356577,-0.019212295869356577,-0.038424591738713154,-0.012007684918347916,-0.0052833813640735805,-0.03554274735830987,-0.012968299711815234,-0.041306436119116,-0.014889529298751203,-0.01344860710854956,-0.0019212295869355245,-0.0773294908741593,-0.006724303554274336,0.01825168107588837,0.00672430355427478,-0.020172910662823895,0.006243996157540899,-0.018731988472622252,-0.011527377521613591,0.024975984630163595,0.03554274735830942,-0.00960614793467851,-0.023535062439961507,-0.01777137367915449,-0.019692603266090458,-0.026416906820365238,0.022094140249759864,0.003362151777137612,-0.038424591738712266,-0.013928914505282997,-0.010566762728146273,0.011047070124880154,0.005283381364072692,0.030739673390970168,-4.440892098500626e-16,-0.010566762728146273,0.01104707012487971,0.0
-0.02977905859750285,-0.01344860710854956,-0.0009606147934673182,-0.04610951008645525,0.029779058597502406,-0.030259365994236287,-0.011047070124880154,-0.04803073967339078,0.0019212295869355245,0.007684918347742098,0.003842459173870605,-0.027377521613832556,0.0350624399615751,-0.004322766570604486,0.026897214217098675,0.0004803073967343252,-0.008645533141210304,0.008645533141210304,-0.011527377521613591,-0.057156580211335406,-0.003362151777137168,-0.0009606147934677622,-0.0024015369836694056,0.0014409221902016434,0.002881844380404175,0.024495677233429713,0.0024015369836694056,0.0019212295869359686,-0.004803073967338811,-0.019212295869356133,-0.04178674351585032,-0.004322766570605818,-0.03746397694524539,-0.003362151777137168,-0.037463976945244504,-0.003362151777137612,-0.007684918347742542,-0.014409221902017322,-0.009125840537944185,0.013448607108550004,-0.0019212295869355245,0.0019212295869355245,-0.016330451488952402,0.003362151777137612,-0.021613832853025094,-0.003842459173871493,0.010566762728146273,0.030739673390970612,0.0028818443804032867,-0.015850144092218965,-0.01104707012487971,0.008165225744475979,-0.016810758885686727,0.010566762728146273,0.0024015369836698497,-0.02401536983669539,0.005283381364073136,0.011527377521613591,0.0024015369836694056,0.014889529298751203,-0.0028818443804032867,-0.023054755043228514,-0.04707012487992346,-0.011047070124880154,0.0
-0.02305475504322807,0.0028818443804032867,-0.014409221902016878,0.005763688760807462,0.01152737752161448,-0.06195965417867422,-0.01681075888568717,-0.004803073967338811,-0.004803073967339699,0.009606147934677622,0.017291066282420164,-0.029298751200768525,0.008165225744476423,-0.03986551392891435,0.01825168107588837,-0.030259365994236287,0.036503362151777186,0.01825168107588837,0.0009606147934677622,0.008165225744476423,0.011047070124880154,0.04226705091258376,-0.022574447646493745,0.036023054755043304,0.031700288184438374,0.012968299711815678,-0.012968299711815678,-0.016330451488952846,0.004803073967338811,-0.014409221902017322,-0.027377521613833,-0.0004803073967343252,-0.025936599423631357,-0.003362151777137168,-0.040345821325648235,0.005283381364072692,0.0336215177713739,0.008645533141210304,0.003362151777137612,0.013448607108550004,-0.002881844380403731,-0.036503362151777186,-0.004803073967338811,-0.0014409221902016434,-0.007204610951008217,0.0019212295869355245,-0.029779058597502406,-0.0028818443804032867,0.0028818443804032867,-0.0024015369836694056,-0.0004803073967338811,0.013928914505282997,-0.019692603266090458,-0.00960614793467851,0.007204610951008661,-0.01536983669548464,0.012007684918347472,0.023054755043227626,-0.005283381364073136,-0.018731988472622696,-0.007684918347742542,-0.022094140249760308,-0.03554274735830942,-0.004322766570605374,0.0
